Gene,scores,logfoldchanges,pvals,pvals_adj
UBD,6.3297544,6.8432975,1.1981991377860175e-06,7.357271044488935e-05
PPIL1,6.3292904,1.0136695,1.0497757731794041e-07,1.2477824749195495e-05
FAM83D,6.328921,1.7840135,3.267378108634655e-07,2.8206178135981688e-05
PARP14,6.328594,1.1113269,1.0375426669522821e-07,1.2363483865368164e-05
HMGB2,6.323501,1.3410226,1.661179667068119e-07,1.7083788371737283e-05
MRAP2,6.3229785,1.3167361,1.8661955780178648e-07,1.886412696779725e-05
TMOD2,6.31736,3.7350423,1.0594129648187596e-07,1.2536910715589264e-05
NUP93,6.3155446,1.0020759,1.2040992929152903e-07,1.3466270744667528e-05
TTK,6.3114004,1.2705133,3.077924165286128e-07,2.6914484008722892e-05
NHS,6.303809,1.5977894,2.1909673275871528e-07,2.089679261414626e-05
LMNB1,6.2997217,1.426125,3.6229642206594665e-07,3.0660387904604184e-05
FAM89A,6.2992578,1.9150006,1.5915387057943245e-07,1.658390342621412e-05
,6.2945085,2.197134,8.528657479951845e-07,5.714804524137138e-05
LEPROTL1,6.293927,0.5516322,1.134756734919883e-07,1.2962703450363825e-05
H2AFY2,6.2933345,0.85930145,1.367836349966383e-07,1.472494197139176e-05
SKAP1,6.2891655,1.297389,1.4791012059927887e-07,1.559799550163212e-05
KIF21B,6.28551,3.4477906,1.0811541706042982e-07,1.2576639985032837e-05
FAM72D,6.2711215,2.5991328,2.3714432751239261e-07,2.1911302151618664e-05
,6.270993,2.8879035,9.082910309952713e-07,6.0008536506526785e-05
LRRC20,6.2682962,1.0101527,1.3258886885183543e-07,1.4386196373334356e-05
DUT,6.2680607,1.4524217,1.1859348895783178e-07,1.3357862338400353e-05
MCM5,6.2655854,0.97121036,1.615279435250138e-07,1.6684284769296568e-05
NT5DC2,6.2572784,2.5936034,1.5683476450329094e-07,1.645095832451704e-05
GPR68,6.2542276,3.8797061,6.310907801461287e-07,4.530350764244752e-05
POLA2,6.2430553,0.89570266,2.791402363514669e-07,2.515292792586447e-05
METTL3,6.2410817,0.62957066,4.922684814557925e-07,3.8176631233162584e-05
CCNE1,6.239106,1.3891773,1.2675069688889435e-07,1.3977145029657168e-05
SLC7A6,6.2385736,1.3016403,1.3184499368967704e-07,1.4386196373334356e-05
,6.234872,2.7419364,5.905962221657662e-07,4.324974532816703e-05
SLC15A3,6.2190795,1.2883437,2.954797919920058e-07,2.6225633245339246e-05
ARHGAP30,6.209197,1.3050815,2.712106463252783e-07,2.453185859600371e-05
ATRIP,6.205288,1.3472521,1.459296531001446e-07,1.544405838749114e-05
CENPA,6.202621,,1.9817767230829428e-07,1.9737244513449426e-05
,6.2018747,0.8669866,4.4667289544502855e-07,3.5699527483132075e-05
CSTF3,6.190241,0.7251892,2.071309582542397e-07,2.0203596375532613e-05
CFI,6.1846814,1.0042293,1.598804596313829e-07,1.658654584162682e-05
NBN,6.17342,0.82095057,2.2309658146313434e-07,2.098216695681212e-05
CST7,6.1726613,1.2419084,3.4010297873309985e-07,2.904197042405551e-05
EVL,6.169471,1.5125239,2.2146831983995652e-07,2.0951945754408714e-05
POMP,6.16644,1.1463453,2.101449576352282e-07,2.029795385415659e-05
SRM,6.165603,1.4299479,4.4038002494580367e-07,3.543037047637948e-05
FAM129A,6.162572,1.1275398,4.987068499485834e-07,3.854955057274123e-05
CCNB1,6.1560893,1.5816609,6.622526236468959e-07,4.6759977413229404e-05
,6.1491876,2.5080605,2.054946910145308e-07,2.008540774343886e-05
CYFIP2,6.148802,1.9163417,6.821904658677091e-07,4.7898090562264286e-05
IFITM3,6.14492,2.1903877,5.974503788488267e-07,4.3616643629940506e-05
E2F7,6.14425,1.4104639,2.1024367194150397e-07,2.029795385415659e-05
SRF,6.1420164,0.56823,2.0486440769338739e-07,2.008540774343886e-05
PCED1B,6.139524,1.312995,4.505680122791357e-07,3.587750166471515e-05
SLC2A3,6.1387424,1.0738584,2.3297053720970314e-07,2.161007294858711e-05
PPA1,6.1381516,1.6347308,1.8060729860016953e-07,1.834878320373562e-05
STAT5A,6.137457,0.90962374,2.445083421041072e-07,2.2460109009551455e-05
,6.136423,0.89067197,2.0533975021874483e-07,2.008540774343886e-05
SLC1A4,6.13441,1.9400657,2.0124229239563122e-07,1.9875092121837423e-05
RFC3,6.133192,,2.438606482094703e-07,2.2444193939387957e-05
KARS,6.132573,0.5308292,1.9110699474471203e-07,1.923552893699594e-05
CHMP4A,6.131196,0.54573315,1.841470094453238e-07,1.86540526249035e-05
ITGAE,6.125028,0.7255284,5.226046036819374e-07,3.961996151663688e-05
NCALD,6.12147,2.368791,1.927632015090878e-06,0.00010481665257230364
BST2,6.1200566,1.8200946,4.438719915584902e-07,3.564275382813591e-05
CDT1,6.118545,1.2674012,2.9839295713565634e-07,2.6385188080778496e-05
GGH,6.1184106,0.89085346,5.151248813724134e-07,3.924156644619124e-05
TMEM50B,6.106368,1.2301154,2.0821873409959734e-07,2.0267908753188583e-05
NAP1L4,6.0957856,0.6544669,2.0937358267906848e-07,2.0296795237292402e-05
NUF2,6.0942645,1.260787,2.1461512718308596e-07,2.055222231103289e-05
SNRNP40,6.0901227,0.57947516,5.802587436579047e-07,4.275747723710981e-05
EWSR1,6.079648,0.5660386,2.2054830072064825e-07,2.0951945754408714e-05
BANF1,6.077803,2.1259296,2.2158771392581697e-07,2.0951945754408714e-05
PARP3,6.074105,0.7102185,2.344225591352545e-07,2.170220744620643e-05
SEC61G,6.071658,1.2214277,4.1818133715518865e-07,3.404974959862394e-05
ASF1B,6.0674353,1.430818,4.2439929376472463e-07,3.443749123521068e-05
RFC3,6.066575,1.1013181,5.012451944156938e-07,3.8682555321734465e-05
USO1,6.0635395,0.45132256,2.4675355543422423e-07,2.2535078082870356e-05
JAK2,6.057602,1.4355541,5.065938597039609e-07,3.902862105586618e-05
EGR2,6.0527244,1.6260592,6.436953231141539e-07,4.599893451746417e-05
,6.0492005,2.6259694,5.335037517593587e-07,4.012474083383145e-05
MAPRE2,6.0473213,0.7148928,2.944657429881839e-07,2.6225633245339246e-05
SLAMF8,6.0462446,1.9097931,1.4503450390761242e-06,8.460107615730483e-05
RRM1,6.0444,0.8625802,3.7390042229210156e-07,3.1417597295510565e-05
AIM2,6.03972,1.0259497,2.876305159325005e-07,2.5721997764118715e-05
PYCARD,6.0348177,1.2748102,4.0207563530181066e-07,3.290829079450304e-05
LOC146880,6.030718,1.3397853,6.366494199062629e-07,4.563329410228118e-05
MAD2L1,6.0280614,1.4038255,2.9527530886792174e-07,2.6225633245339246e-05
KLHL3,6.02721,0.96950155,2.9807072392839205e-07,2.6385188080778496e-05
ARHGAP30,6.0260363,1.3110399,8.996775085775464e-07,5.952593552206712e-05
SPCS2,6.014365,0.5838182,3.7352007000576815e-07,3.1417597295510565e-05
LIPG,6.0114126,0.98472023,2.897818021343652e-07,2.586548625201965e-05
PARP3,6.007393,1.0696439,3.0447588239690214e-07,2.6724740543169664e-05
LMNB2,6.0072374,1.2185199,5.540548952437071e-07,4.1276653431959145e-05
LBR,6.0042458,1.8135672,5.076806726041708e-07,3.902862105586618e-05
SKA3,6.0012097,1.2240051,3.0449267873186735e-07,2.6724740543169664e-05
ZWINT,5.9983735,1.981941,4.7146088789812487e-07,3.686512433685387e-05
TYMSOS,5.9965262,0.8213041,3.813683966812996e-07,3.1763018911623665e-05
LINC00623,5.994378,0.94469005,5.348152637913019e-07,4.0159532832024e-05
IARS,5.9867554,1.0068414,3.769488661171926e-07,3.156162833523191e-05
ETS1,5.984637,0.79692805,7.551166541077251e-07,5.1846594420717195e-05
BUB3,5.9843206,0.9377465,5.68661465837097e-07,4.209963687692574e-05
MCM4,5.972944,1.0915474,3.8635026127077505e-07,3.2017669474840746e-05
TPX2,5.971071,1.6661361,5.615875041492171e-07,4.177204411758964e-05
OAS3,5.966496,1.4929022,3.250676670699472e-07,2.8113301875828137e-05
TROAP,5.9639587,1.3866541,8.326394862248577e-07,5.611064982170846e-05
HCG4,5.9603114,1.1284096,6.474565246795595e-07,4.612835212803603e-05
SGO1,5.9598317,1.3992484,3.391864075221393e-07,2.901607844602142e-05
TP53BP1,5.95284,1.0699166,3.41740012834903e-07,2.9076789185576898e-05
STX11,5.9480433,4.5481224,2.8482706621699152e-06,0.0001422842029728323
AP3B1,5.9469943,0.74904555,3.610122146732441e-07,3.060646028592681e-05
,5.9465113,0.8306749,4.581915397310718e-07,3.6182566044090445e-05
PSMA3,5.9463553,0.7228893,5.727966655982868e-07,4.2273466239404296e-05
WARS,5.9450336,2.4955049,2.896098729035835e-06,0.00014406492384279521
,5.941228,0.67474174,3.5472732178922435e-07,3.01276219243857e-05
IL10RA,5.938076,1.4147478,9.428776065108156e-07,6.118616039946112e-05
,5.9361362,0.77724475,3.711577594881104e-07,3.129832464902681e-05
FOXM1,5.933862,1.5143595,5.860786348058948e-07,4.298546042908909e-05
PRKCH,5.921198,1.123277,8.907285887519259e-07,5.9099154765900925e-05
TLE4,5.920755,0.89983267,3.868394781148137e-07,3.2017669474840746e-05
CEBPB,5.920049,0.7368392,4.467440393602255e-07,3.5699527483132075e-05
HLA-A,5.9150887,7.5942874,4.4452670341810274e-07,3.564275382813591e-05
TYMP,5.911293,2.0953362,3.933520787193217e-07,3.2409534050574435e-05
ADAR,5.910989,0.8631854,5.213787304390574e-07,3.959047126947109e-05
TEX10,5.9065094,0.7843387,4.982339340317681e-07,3.854955057274123e-05
UTP6,5.902099,0.47143406,4.587263084483499e-07,3.6182566044090445e-05
RAB37,5.9016023,0.8906346,4.2027853274539383e-07,3.4161712282794406e-05
DUT,5.8978615,1.436746,5.260200497170244e-07,3.9771830538089246e-05
AURKB,5.89734,1.9093825,7.872001036390909e-07,5.378599174206675e-05
DLGAP5,5.892102,1.3489425,5.839023396718712e-07,4.28923415882876e-05
SDF2L1,5.8901997,1.7064574,5.166976158935922e-07,3.9298093432601556e-05
RANBP1,5.881869,1.0529828,1.1480150117824105e-06,7.136550087042115e-05
HLA-DMA,5.876895,2.2034178,5.46455109569616e-07,4.096347518538844e-05
RFC4,5.876695,0.9202927,6.307978615978033e-07,4.530350764244752e-05
GPSM3,5.8751454,1.3712054,6.155694339526479e-07,4.452713029357479e-05
NT5C3A,5.872335,1.1248645,4.5200479827869513e-07,3.587750166471515e-05
SAMD9L,5.8706512,1.4911207,8.638593097840534e-07,5.763976356552075e-05
RFC5,5.867711,0.7480565,9.70102062589947e-07,6.23541009170416e-05
REC8,5.8666162,1.2423953,7.247151099696328e-07,4.997681881535484e-05
BLVRA,5.86654,1.074007,6.047196945070663e-07,4.387649476694139e-05
CENPK,5.862862,1.3302987,7.886362520728245e-07,5.378599174206675e-05
STK4,5.8628473,0.7976794,4.694349931202127e-07,3.68284597338937e-05
C1orf112,5.859502,1.0424116,5.952721617208629e-07,4.352479158350674e-05
ZBP1,5.847485,1.5558597,1.4303901930476666e-06,8.364334840853641e-05
B2M,5.846499,3.2983491,5.10262657063632e-07,3.9069143395937155e-05
KLHL6,5.8306317,1.9963516,9.460008844237832e-07,6.12208807653022e-05
FAM46C,5.82724,1.7383125,2.0538053567353263e-06,0.00010941370496743026
ASPM,5.825471,1.375243,6.560119352549824e-07,4.651834843661495e-05
MTHFD1,5.815476,1.4726508,6.30081705718899e-07,4.530350764244752e-05
SRSF1,5.807394,0.7664918,5.630152443132307e-07,4.1812499470527484e-05
ASNS,5.801985,0.82041943,8.351033029049816e-07,5.619663150857179e-05
SH3KBP1,5.801954,1.0490766,1.7025044081049096e-06,9.542698582253431e-05
RBM14,5.7995296,0.66001433,6.096869756355587e-07,4.416916042326398e-05
FYB,5.7968535,1.5177281,1.1790809064652422e-06,7.290368120230723e-05
SLC29A2,5.7963686,1.0743017,6.568638204844692e-07,4.651834843661495e-05
SEMA4D,5.7896433,1.1541126,8.178294341588217e-07,5.527008148821626e-05
SLA,5.786148,1.0114447,1.0867128051909505e-06,6.836319504676635e-05
IFITM2,5.786109,2.0439074,1.405987533870785e-06,8.269107955507611e-05
SP140,5.784866,1.3989594,1.4875609562064596e-06,8.604151268400644e-05
GINS2,5.7846174,1.1871705,8.746621773188065e-07,5.821755870850221e-05
IKBKE,5.7826843,0.8617899,6.824214817884484e-07,4.7898090562264286e-05
CDC20,5.7804446,2.011013,1.4549052868360473e-06,8.47625670004346e-05
LY9,5.779272,3.66627,1.9721289075247188e-06,0.00010625911415520714
SYT11,5.7787523,0.9986943,6.278058294056312e-07,4.530350764244752e-05
NAP1L1,5.777737,1.2849313,6.298052531163875e-07,4.530350764244752e-05
CDC7,5.7765865,1.183332,9.501924093955893e-07,6.140813157278299e-05
PAICS,5.7758336,1.1196756,8.26359647792522e-07,5.576689851372445e-05
ZNF512,5.767165,0.66139704,6.561111821176301e-07,4.651834843661495e-05
NSMCE4A,5.7649574,0.36003947,7.573029590380904e-07,5.1921349395963686e-05
HMGB2,5.764781,0.9933323,6.582580862708745e-07,4.654740700630233e-05
CXCL11,5.762562,,2.3597595403160467e-06,0.00012200343669260244
BTN2A2,5.761201,1.1720489,1.09544956640861e-06,6.882129168405328e-05
CXCL11,5.7609277,4.886082,5.155236400729769e-06,0.00022594543416080227
AKR1B1,5.7597404,0.7240002,1.3282674805657837e-06,7.964049392031119e-05
WIPF1,5.7582145,1.4778657,8.867938756348259e-07,5.892072735204594e-05
,5.7566433,,1.0322280733129655e-06,6.55457898848543e-05
URB2,5.756512,1.0642806,6.99976727127658e-07,4.889667873714371e-05
POLE2,5.75362,0.9075609,7.21910455931403e-07,4.9856084582112234e-05
HLTF,5.7528033,0.6727984,6.972884013830845e-07,4.879677870448162e-05
PLA2G7,5.752294,2.4531262,2.7943421446586978e-06,0.00014003383881077227
TRIM22,5.7504525,1.915196,7.203685321415297e-07,4.982233062868326e-05
SNRPF,5.7458844,1.0410844,1.407113514740657e-06,8.269107955507611e-05
GPR18,5.7453938,2.3794773,2.131444547805747e-06,0.00011253599020429294
CSE1L,5.741621,0.7374514,9.223856344976364e-07,6.036679324916372e-05
WDR54,5.738072,0.7422616,1.6449547863895467e-06,9.364365352554788e-05
PSMC2,5.733925,0.5291585,9.748766069737214e-07,6.257596695536748e-05
ENTPD1,5.7317924,1.5149971,1.5337027021790059e-06,8.826626974693701e-05
IFI27L1,5.728692,0.7456428,7.8904767305038e-07,5.378599174206675e-05
,5.727535,0.6436535,8.089258227895199e-07,5.474657210114995e-05
KIF14,5.7266326,1.0713435,1.199129564814514e-06,7.357271044488935e-05
CYTH4,5.7236624,1.4898299,1.4884161032604392e-06,8.604151268400644e-05
HLA-DPB1,5.7234583,2.5709858,3.194905349287754e-06,0.00015492159838281498
POLE3,5.7205873,0.6316421,1.006142684821074e-06,6.41476981008498e-05
NPL,5.719972,1.5144314,1.0546045753777083e-06,6.669809979598028e-05
PCNA,5.7182336,0.7367849,1.0981792096034396e-06,6.890127834046409e-05
TRIM26,5.7167287,0.5065793,9.263896301992321e-07,6.036679324916372e-05
BCAS4,5.7128105,1.2069016,1.979012289189081e-06,0.00010650868528403624
ZC3HC1,5.7105513,0.40371728,8.547050058537484e-07,5.719028247796786e-05
PARPBP,5.7076025,1.3977045,1.0060171265130464e-06,6.41476981008498e-05
PLK1,5.704881,1.137003,1.9152939973490803e-06,0.00010435486715053365
KRT73,5.7034283,1.1973307,1.794725021871458e-06,9.907007772423929e-05
TAMM41,5.700823,0.8191858,8.749801137621297e-07,5.821755870850221e-05
WIPF1,5.7004437,1.5161674,1.6986039145232776e-06,9.540184401315202e-05
SH2D3C,5.692656,1.4619603,8.568272962696851e-07,5.7251312012189256e-05
CEP78,5.6920643,1.1699558,8.40210790176234e-07,5.646001683361804e-05
SUV39H1,5.6897225,0.92491174,1.283972980091095e-06,7.747565021577732e-05
CSE1L,5.6875615,0.70987326,1.1646731599545119e-06,7.230602779260904e-05
APOBEC3G,5.6869264,2.4552891,9.274803341214078e-07,6.036679324916372e-05
CKS2,5.6860557,1.1761005,1.0475038476347593e-06,6.633770350743984e-05
BTN2A1,5.6777644,0.5409832,9.307067779297973e-07,6.047932080154522e-05
PSMB4,5.6764107,0.4578425,1.5276251081148064e-06,8.813092803608189e-05
GRAP2,5.674603,,1.6577832132085071e-06,9.426051738852747e-05
ASPHD2,5.6734834,2.6233056,4.307491478075948e-06,0.00019726476220071528
LARS2,5.6716404,0.76680666,9.257775065888806e-07,6.036679324916372e-05
STAT2,5.6704044,1.2601461,9.150647929706212e-07,6.013814523329272e-05
TRAF3IP3,5.6691327,1.7965347,2.017674480588557e-06,0.0001077315199246082
APOBEC3F,5.665226,1.2722869,1.1174929694228038e-06,6.965117246967664e-05
LTV1,5.6631618,0.45983088,9.276990443727572e-07,6.036679324916372e-05
TRPV2,5.6627736,1.5849657,1.5672840168742497e-06,8.957423607692646e-05
UBASH3A,5.658992,,2.075000340562068e-06,0.00011041849393809873
TIGIT,5.6564865,1.8124206,1.4895892550405072e-06,8.604151268400644e-05
AOAH,5.656342,1.8232024,1.6665134505592587e-06,9.453739695011702e-05
,5.656142,0.87177867,1.4225562102611546e-06,8.339140847437973e-05
PRKCQ,5.65501,0.9253623,1.169678187611142e-06,7.242665709596897e-05
SP140,5.6484113,,1.1804641977078938e-06,7.290368120230723e-05
HAGHL,5.646983,1.187007,1.0006621269931299e-06,6.397070708332973e-05
PJA1,5.6462474,1.4056787,1.40480789971616e-06,8.269107955507611e-05
TARP,5.6438413,2.1708589,5.4462462013763755e-06,0.00023529275712192894
DDX10,5.6421905,0.5471342,9.940764273096808e-07,6.363568815526261e-05
KIF23,5.637009,1.8470649,3.007696035433287e-06,0.00014775189651946262
AMMECR1,5.6337256,0.6997325,1.3056253625439986e-06,7.83822576470418e-05
CHEK2,5.6315722,0.84932333,1.04317309016547e-06,6.615199648318752e-05
,5.6308274,1.6088655,1.7580682041033643e-06,9.741346071751637e-05
,5.628201,0.8722239,1.9647282121296217e-06,0.00010608856613690076
PAQR4,5.628006,0.83480084,1.1308209340225092e-06,7.038913937605638e-05
FBXO7,5.6270065,0.58964986,1.3334378997504392e-06,7.984929964999243e-05
FKBP11,5.626121,1.2008634,2.101232511874172e-06,0.00011143834802604423
CKS2,5.624147,1.4888957,1.2024879618813202e-06,7.359132990002538e-05
MAN1C1,5.621853,1.8619771,1.8787492625245462e-06,0.000102630475014144
FCAMR,5.62121,0.9652647,2.006577888523076e-06,0.00010748195739933417
DKC1,5.618838,0.96385586,1.3043607748582193e-06,7.83822576470418e-05
CD53,5.6137695,1.0930294,1.792993680891897e-06,9.907007772423929e-05
HIKESHI,5.612496,0.5163159,1.1006246533585474e-06,6.89632456641494e-05
XDH,5.611729,1.1045812,1.3947105116654002e-06,8.229067711538094e-05
TARBP1,5.6078615,0.9723171,1.2228468477205527e-06,7.454795853752086e-05
KIFC1,5.6073236,1.7235038,2.1243717298842585e-06,0.00011241348257900964
LEF1,5.6062713,2.431728,1.8498963569303454e-06,0.00010128824879317575
NENF,5.602911,0.8285691,1.4376151562914906e-06,8.396204962800191e-05
ZNF207,5.6024246,0.5317114,1.233436111338066e-06,7.502774135263347e-05
CYFIP2,5.597684,1.2227877,2.540358299389068e-06,0.00012908349094435944
EFCAB11,5.597504,0.80025864,1.4156753483106396e-06,8.30910095564906e-05
IL16,5.596798,2.6035953,2.4083890416738347e-06,0.00012411190986547096
TMEM39A,5.591727,0.9277229,1.1972186885995515e-06,7.357271044488935e-05
CHEK1,5.588613,1.070407,1.2116181210161694e-06,7.395873348504764e-05
,5.5868053,1.6314738,2.4457453355284596e-06,0.00012548901799115493
APOL6,5.5814323,1.2207158,1.945142771855445e-06,0.00010540534834841412
HSPD1,5.5798097,1.9826952,1.241528473213586e-06,7.532759515305247e-05
RAB43,5.576739,0.7428794,2.2897018843604438e-06,0.00011929397251480123
GCH1,5.5752187,1.0900241,1.2859569073000152e-06,7.749651390272843e-05
NLRC3,5.574068,1.8171698,1.6039265802713983e-06,9.15282928020495e-05
MCOLN2,5.56769,1.4777266,1.8028784583174082e-06,9.940416226995528e-05
HPS5,5.5661206,0.673393,1.3782250246090566e-06,8.157264507867687e-05
GPR55,5.5645475,3.0941553,3.910565375590512e-06,0.0001811920824907545
STIL,5.5617666,1.0049427,1.6740258786608748e-06,9.453739695011702e-05
ARHGAP25,5.555552,1.3067584,2.4648326027841107e-06,0.00012633134988072366
NCL,5.555367,1.0397592,1.395081553396654e-06,8.229067711538094e-05
LOC100240735,5.5550456,0.8817581,1.337511788164128e-06,7.999199767721921e-05
,5.5524564,1.6603719,1.4851602252442043e-06,8.604151268400644e-05
ZC3H12A,5.5490603,1.8733742,6.495907723137794e-06,0.0002693268244158454
HMMR,5.546456,1.7031174,3.080023323217894e-06,0.00015022118279302182
SLFN11,5.5457664,1.2268579,2.55255673122371e-06,0.00012942529612433018
CLEC2D,5.539784,1.153906,2.5236625901225438e-06,0.00012878846402473266
PTPRO,5.5392404,2.2651217,5.986572022597663e-06,0.0002524124444501138
DNAJB11,5.5382915,1.5363716,1.5489633710729015e-06,8.871284527281568e-05
NCAPG2,5.5382004,1.5105984,1.7585366954733756e-06,9.741346071751637e-05
KLRC2,5.537807,4.2302856,5.554871009194807e-06,0.0002388948025745261
PARP1,5.5362024,0.71990865,2.016612610108569e-06,0.0001077315199246082
PBK,5.535609,1.5252107,1.8369503247991097e-06,0.00010076016737122829
CMTM3,5.530812,1.0117362,2.2992054749609065e-06,0.0001195258389054677
EMILIN2,5.529738,1.329731,2.5354432230600158e-06,0.00012908349094435944
RNASEH2A,5.5288982,1.0558593,1.7226266352697715e-06,9.63265936580462e-05
,5.522584,0.6631505,1.5447980152986976e-06,8.86046824919778e-05
SGO2,5.5218287,1.1656235,2.1774273844576154e-06,0.00011458015269915062
METTL1,5.5132627,0.8070368,1.6828265385757663e-06,9.477318459571878e-05
ESYT1,5.512675,0.5133477,1.5677905483690597e-06,8.957423607692646e-05
PPP3CB,5.50819,0.32778028,1.6746430474178886e-06,9.453739695011702e-05
,5.505861,0.6199045,1.6066061610808548e-06,9.157074417138794e-05
TRIM69,5.5029893,1.6156073,2.712562450844879e-06,0.00013622419518271624
MMP12,5.4998274,6.1707697,9.935565142394707e-06,0.00037996910282236566
COPB2,5.494201,0.6134289,1.7000392014519448e-06,9.540184401315202e-05
UBE2L6,5.491796,0.8392654,2.108005620293982e-06,0.00011167236492636887
ADCY3,5.4829016,0.7179556,1.7367872336477202e-06,9.666140430843848e-05
NIF3L1,5.47935,0.3882194,1.7324869777568136e-06,9.653564364751657e-05
ZNF215,5.4780264,1.2343012,1.9640108783048057e-06,0.00010608856613690076
SAE1,5.475368,0.67841494,2.995413640119947e-06,0.0001474547690667579
RPL26L1,5.472521,0.5231017,1.900325957080144e-06,0.00010368941182421034
MID1,5.469494,0.5941577,2.1963909841294577e-06,0.00011519364555012446
